Customer ID;Count;Quarter;Referred a Friend;Number of Referrals;Tenure in Months;Offer;Phone Service;Avg Monthly Long Distance Charges;Multiple Lines;Internet Service;Internet Type;Avg Monthly GB Download;Online Security;Online Backup;Device Protection Plan;Premium Tech Support;Streaming TV;Streaming Movies;Streaming Music;Unlimited Data;Contract;Paperless Billing;Payment Method;Monthly Charge;Total Charges;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue
6701-DHKWQ;1;Q3;Yes;10;61;Offer B;No;£0,00;No;Yes;DSL;17;No;Yes;Yes;Yes;Yes;No;No;Yes;Two Year;No;Credit Card;£51,35;£3.244,40;£0,00;£0,00;£0,00;£3.244,40
7554-AKDQF;1;Q3;Yes;9;6;Offer E;Yes;£5,69;No;Yes;DSL;27;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;£45,65;£323,45;£0,00;£0,00;£34,14;£357,59
2959-EEXWB;1;Q3;Yes;10;45;Offer B;No;£0,00;No;Yes;DSL;18;Yes;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£50,90;£2.333,85;£0,00;£0,00;£0,00;£2.333,85
1265-HVPZB;1;Q3;Yes;3;59;None;Yes;£16,06;No;Yes;DSL;4;Yes;Yes;Yes;No;Yes;No;No;Yes;One Year;No;Credit Card;£66,40;£3.958,20;£0,00;£0,00;£947,54;£4.905,74
4115-UMJFQ;1;Q3;No;0;69;None;No;£0,00;No;Yes;DSL;19;No;Yes;Yes;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£35,75;£2.492,25;£0,00;£150,00;£0,00;£2.642,25
5296-BFCYD;1;Q3;Yes;4;46;None;Yes;£14,91;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Mailed Check;£20,10;£936,85;£0,00;£0,00;£685,86;£1.622,71
7940-UQQUG;1;Q3;Yes;4;64;None;Yes;£13,95;Yes;Yes;Fiber Optic;11;Yes;No;No;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£104,40;£6.721,60;£0,00;£0,00;£892,80;£7.614,40
7010-BRBUU;1;Q3;No;0;72;None;Yes;£19,64;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£24,10;£1.734,65;£0,00;£0,00;£1.414,08;£3.148,73
3566-HJGPK;1;Q3;No;0;1;Offer E;Yes;£16,34;No;Yes;DSL;4;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;£45,55;£45,55;£0,00;£0,00;£16,34;£61,89
9938-PRCVK;1;Q3;Yes;1;41;None;Yes;£23,95;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£19,70;£804,25;£0,00;£0,00;£981,95;£1.786,20
5832-EXGTT;1;Q3;Yes;9;29;None;Yes;£1,41;No;Yes;DSL;73;Yes;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;£60,20;£1.834,15;£0,00;£0,00;£40,89;£1.875,04
6695-FRVEC;1;Q3;Yes;1;67;None;Yes;£21,17;No;Yes;Cable;13;Yes;No;Yes;Yes;No;No;No;No;Two Year;Yes;Bank Withdrawal;£60,40;£3.953,70;£0,00;£40,00;£1.418,39;£5.412,09
2361-FJWNO;1;Q3;No;0;40;None;No;£0,00;No;Yes;Cable;12;No;Yes;No;Yes;No;No;No;No;One Year;No;Credit Card;£36,00;£1.382,90;£0,00;£130,00;£0,00;£1.512,90
2272-UOINI;1;Q3;No;0;7;Offer E;Yes;£3,34;No;Yes;Cable;13;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£78,50;£571,05;£0,00;£0,00;£23,38;£594,43
7297-DVYGA;1;Q3;No;0;51;Offer B;Yes;£29,87;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£19,85;£996,95;£0,00;£0,00;£1.523,37;£2.520,32
9261-WDCAF;1;Q3;No;0;3;None;Yes;£33,53;No;Yes;DSL;30;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;No;Mailed Check;£54,65;£189,10;£0,00;£0,00;£100,59;£289,69
5846-QFDFI;1;Q3;Yes;6;33;Offer C;Yes;£11,01;Yes;Yes;Fiber Optic;73;No;Yes;Yes;Yes;No;No;Yes;Yes;Month-to-Month;No;Credit Card;£88,60;£2.888,70;£0,00;£0,00;£363,33;£3.252,03
4445-KWOKW;1;Q3;No;0;42;Offer B;Yes;£29,44;Yes;Yes;Cable;41;Yes;Yes;No;No;No;No;Yes;Yes;One Year;Yes;Bank Withdrawal;£60,15;£2.421,60;£0,00;£0,00;£1.236,48;£3.658,08
5110-CHOPY;1;Q3;No;0;60;None;No;£0,00;No;Yes;Cable;4;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;£53,60;£3.237,05;£0,00;£0,00;£0,00;£3.237,05
0602-DDUML;1;Q3;No;0;57;None;Yes;£36,14;No;Yes;Cable;48;No;Yes;Yes;Yes;Yes;No;Yes;Yes;Two Year;No;Mailed Check;£69,75;£3.894,40;£0,00;£0,00;£2.059,98;£5.954,38
7336-RLLRH;1;Q3;Yes;3;27;Offer C;Yes;£11,83;Yes;Yes;DSL;14;Yes;No;No;Yes;Yes;Yes;Yes;Yes;One Year;No;Credit Card;£80,85;£2.204,35;£0,00;£0,00;£319,41;£2.523,76
3365-SAIGS;1;Q3;No;0;17;None;Yes;£22,61;No;Yes;Fiber Optic;19;No;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£83,55;£1.329,15;£0,00;£0,00;£384,37;£1.713,52
7328-OWMOM;1;Q3;No;0;31;Offer C;Yes;£33,71;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;£20,10;£589,25;£0,00;£0,00;£1.045,01;£1.634,26
8272-ONJLV;1;Q3;No;0;12;Offer D;Yes;£49,00;No;Yes;Fiber Optic;23;No;No;Yes;No;Yes;Yes;Yes;Yes;One Year;No;Bank Withdrawal;£95,70;£1.184,00;£0,00;£0,00;£588,00;£1.772,00
1488-PBLJN;1;Q3;Yes;1;72;Offer A;Yes;£31,83;Yes;Yes;Fiber Optic;14;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£116,85;£8.477,70;£0,00;£0,00;£2.291,76;£10.769,46
2538-OIMXF;1;Q3;No;0;1;Offer E;No;£0,00;No;Yes;Cable;48;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£24,70;£24,70;£0,00;£70,00;£0,00;£94,70
2038-LLMLM;1;Q3;No;0;48;None;Yes;£10,50;Yes;Yes;Fiber Optic;12;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£103,85;£4.946,05;£0,00;£0,00;£504,00;£5.450,05
1216-BGTSP;1;Q3;No;0;45;None;Yes;£5,97;Yes;Yes;Fiber Optic;73;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;£108,45;£4.964,70;£0,00;£0,00;£268,65;£5.233,35
7483-IQWIB;1;Q3;Yes;1;37;Offer C;Yes;£38,89;Yes;Yes;Fiber Optic;29;No;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£92,95;£3.415,25;£0,00;£0,00;£1.438,93;£4.854,18
7996-MHXLW;1;Q3;No;0;66;Offer A;Yes;£20,77;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£25,15;£1.683,60;£0,00;£0,00;£1.370,82;£3.054,42
7061-OVMIM;1;Q3;Yes;1;30;None;Yes;£21,14;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Bank Withdrawal;£19,55;£608,50;£0,00;£0,00;£634,20;£1.242,70
3061-BCKYI;1;Q3;No;0;14;Offer D;Yes;£43,50;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£19,90;£283,75;£0,00;£0,00;£609,00;£892,75
7228-PAQPD;1;Q3;No;0;14;Offer D;Yes;£34,01;No;Yes;Cable;69;No;No;No;Yes;No;Yes;Yes;Yes;One Year;No;Credit Card;£59,10;£772,85;£0,00;£0,00;£476,14;£1.248,99
7746-QYVCO;1;Q3;Yes;1;16;Offer D;Yes;£21,04;No;Yes;Cable;17;Yes;Yes;No;No;No;No;No;Yes;One Year;Yes;Credit Card;£55,85;£857,80;£0,00;£0,00;£336,64;£1.194,44
3744-ZBHON;1;Q3;No;0;3;None;Yes;£31,81;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£20,20;£65,95;£0,00;£0,00;£95,43;£161,38
7607-QKKTJ;1;Q3;Yes;6;45;None;Yes;£33,45;Yes;Yes;Fiber Optic;69;No;Yes;Yes;No;No;Yes;Yes;No;One Year;Yes;Credit Card;£95,00;£4.368,85;£0,00;£60,00;£1.505,25;£5.934,10
8984-HPEMB;1;Q3;No;0;71;Offer A;Yes;£17,90;Yes;Yes;Fiber Optic;21;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£118,65;£8.477,60;£0,00;£0,00;£1.270,90;£9.748,50
9805-FILKB;1;Q3;Yes;6;46;None;Yes;£4,72;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£20,20;£845,60;£0,00;£0,00;£217,12;£1.062,72
1163-ONYEY;1;Q3;Yes;4;41;Offer B;Yes;£28,55;Yes;Yes;Cable;20;Yes;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Credit Card;£74,55;£3.023,55;£0,00;£0,00;£1.170,55;£4.194,10
5656-MJEFC;1;Q3;Yes;10;42;Offer B;No;£0,00;No;Yes;Cable;8;Yes;No;Yes;Yes;Yes;No;No;Yes;Two Year;No;Credit Card;£48,15;£2.032,30;£0,00;£0,00;£0,00;£2.032,30
8974-OVACP;1;Q3;No;0;1;None;Yes;£27,59;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;£20,15;£20,15;£0,00;£0,00;£27,59;£47,74
4010-YLMVT;1;Q3;No;0;56;Offer B;Yes;£24,77;Yes;Yes;Fiber Optic;51;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;£106,60;£5.893,95;£0,00;£0,00;£1.387,12;£7.281,07
8160-HOWOX;1;Q3;No;0;7;None;Yes;£48,16;No;Yes;DSL;85;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£66,85;£458,10;£0,00;£0,00;£337,12;£795,22
4223-BKEOR;1;Q3;No;0;21;Offer D;Yes;£30,88;No;Yes;DSL;15;Yes;No;Yes;No;No;Yes;Yes;Yes;One Year;No;Mailed Check;£64,85;£1.336,80;£0,00;£0,00;£648,48;£1.985,28
1391-UBDAR;1;Q3;No;0;11;Offer D;Yes;£18,33;No;Yes;Fiber Optic;76;No;No;Yes;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£72,90;£818,45;£0,00;£0,00;£201,63;£1.020,08
2023-VQFDL;1;Q3;No;0;18;Offer D;Yes;£33,16;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£19,00;£348,80;£0,00;£0,00;£596,88;£945,68
1345-GKDZZ;1;Q3;No;0;6;None;Yes;£17,53;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£19,55;£128,60;£0,00;£0,00;£105,18;£233,78
5628-FCGYG;1;Q3;No;0;21;None;Yes;£49,05;Yes;Yes;Fiber Optic;9;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£84,10;£1.737,45;£0,00;£0,00;£1.030,05;£2.767,50
1784-EZDKJ;1;Q3;Yes;3;51;Offer B;Yes;£29,40;Yes;Yes;Fiber Optic;21;No;Yes;Yes;No;Yes;Yes;Yes;No;One Year;Yes;Bank Withdrawal;£106,80;£5.498,80;£0,00;£140,00;£1.499,40;£7.138,20
2626-VEEWG;1;Q3;Yes;6;67;None;Yes;£5,48;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£19,40;£1.284,20;£0,00;£0,00;£367,16;£1.651,36
1657-DYMBM;1;Q3;Yes;8;53;Offer B;Yes;£34,46;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£19,90;£1.110,05;£0,00;£0,00;£1.826,38;£2.936,43
7311-MQJCH;1;Q3;No;0;5;None;Yes;£37,97;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Bank Withdrawal;£19,55;£99,60;£0,00;£0,00;£189,85;£289,45
6844-DZKRF;1;Q3;No;0;2;None;Yes;£6,34;No;Yes;Cable;28;No;No;No;Yes;No;No;No;No;Month-to-Month;Yes;Credit Card;£50,20;£109,25;£0,00;£10,00;£12,68;£131,93
4195-PNGZS;1;Q3;Yes;1;69;None;Yes;£33,09;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£24,45;£1.718,20;£0,00;£0,00;£2.283,21;£4.001,41
6922-NCEDI;1;Q3;No;0;56;Offer B;Yes;£48,63;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Mailed Check;£21,20;£1.238,65;£0,00;£0,00;£2.723,28;£3.961,93
8532-UEFWH;1;Q3;Yes;6;52;Offer B;Yes;£49,51;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;£25,75;£1.345,85;£0,00;£0,00;£2.574,52;£3.920,37
4365-MSDYN;1;Q3;Yes;7;8;None;Yes;£22,34;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£19,55;£161,15;£0,00;£0,00;£178,72;£339,87
3496-LFSZU;1;Q3;Yes;2;4;None;Yes;£28,47;No;Yes;Fiber Optic;5;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£70,50;£294,20;£0,00;£10,00;£113,88;£418,08
9917-KWRBE;1;Q3;Yes;8;41;Offer B;Yes;£18,84;Yes;Yes;Cable;26;Yes;Yes;Yes;No;Yes;No;No;Yes;One Year;Yes;Credit Card;£78,35;£3.211,20;£0,00;£0,00;£772,44;£3.983,64
2212-LYASK;1;Q3;Yes;3;27;None;No;£0,00;No;Yes;DSL;27;No;Yes;Yes;No;No;Yes;Yes;No;One Year;Yes;Credit Card;£45,85;£1.246,40;£0,00;£30,00;£0,00;£1.276,40
6050-FFXES;1;Q3;Yes;3;69;None;Yes;£14,69;Yes;Yes;Fiber Optic;6;No;No;Yes;Yes;Yes;Yes;Yes;No;Two Year;No;Bank Withdrawal;£105,35;£7.240,65;£0,00;£50,00;£1.013,61;£8.304,26
8064-RAVOH;1;Q3;No;0;1;Offer E;Yes;£42,55;No;Yes;DSL;25;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£49,85;£49,85;£0,00;£0,00;£42,55;£92,40
4056-QHXHZ;1;Q3;Yes;6;72;Offer A;Yes;£2,71;Yes;Yes;Fiber Optic;20;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Credit Card;£107,45;£7.576,70;£0,00;£0,00;£195,12;£7.771,82
6670-MFRPK;1;Q3;Yes;5;69;Offer A;Yes;£21,56;Yes;Yes;Fiber Optic;17;No;No;Yes;No;No;No;No;Yes;Two Year;Yes;Credit Card;£79,20;£5.420,65;£0,00;£0,00;£1.487,64;£6.908,29
0002-ORFBO;1;Q3;Yes;2;9;None;Yes;£42,39;No;Yes;Cable;16;No;Yes;No;Yes;Yes;No;No;Yes;One Year;Yes;Credit Card;£65,60;£593,30;£0,00;£0,00;£381,51;£974,81
3324-OIRTO;1;Q3;Yes;1;71;Offer A;Yes;£14,14;No;Yes;Fiber Optic;59;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£104,65;£7.288,40;£0,00;£0,00;£1.003,94;£8.292,34
5414-OFQCB;1;Q3;No;0;57;None;Yes;£30,77;Yes;Yes;Fiber Optic;10;No;No;No;Yes;Yes;No;No;No;Two Year;Yes;Credit Card;£90,45;£5.229,80;£0,00;£70,00;£1.753,89;£7.053,69
1187-WILMM;1;Q3;Yes;6;63;None;Yes;£44,55;Yes;Yes;DSL;29;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;£89,40;£5.597,65;£0,00;£0,00;£2.806,65;£8.404,30
1306-RPWXZ;1;Q3;No;0;49;None;Yes;£31,70;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,45;£1.024,65;£0,00;£0,00;£1.553,30;£2.577,95
5499-ECUTN;1;Q3;Yes;1;47;None;Yes;£6,56;No;Yes;DSL;11;Yes;No;Yes;No;Yes;No;No;No;One Year;Yes;Credit Card;£66,05;£3.021,45;£0,00;£40,00;£308,32;£3.369,77
4981-FLTMF;1;Q3;Yes;3;57;None;Yes;£1,54;Yes;Yes;DSL;15;Yes;Yes;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£65,20;£3.687,85;£0,00;£0,00;£87,78;£3.775,63
4304-TSPVK;1;Q3;Yes;8;68;Offer A;Yes;£23,14;Yes;Yes;Fiber Optic;21;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;£114,90;£7.843,55;£0,00;£0,00;£1.573,52;£9.417,07
3981-QSVQI;1;Q3;No;0;8;Offer E;Yes;£22,15;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£19,70;£168,90;£0,00;£0,00;£177,20;£346,10
9314-QDMDW;1;Q3;No;0;11;Offer D;Yes;£27,84;No;Yes;Cable;59;No;Yes;No;No;Yes;No;No;Yes;One Year;Yes;Bank Withdrawal;£61,25;£729,95;£0,00;£0,00;£306,24;£1.036,19
9308-ANMVE;1;Q3;No;0;47;Offer B;Yes;£25,25;No;Yes;Cable;17;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£55,30;£2.654,05;£0,00;£0,00;£1.186,75;£3.840,80
5156-UMKOW;1;Q3;No;0;3;None;No;£0,00;No;Yes;DSL;53;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Mailed Check;£29,65;£90,05;£0,00;£0,00;£0,00;£90,05
6734-GMPVK;1;Q3;No;0;5;Offer E;Yes;£44,65;Yes;Yes;Fiber Optic;30;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;£105,30;£550,60;£0,00;£0,00;£223,25;£773,85
1226-JZNKR;1;Q3;Yes;1;8;Offer E;Yes;£28,37;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Bank Withdrawal;£19,80;£160,05;£0,00;£0,00;£226,96;£387,01
7318-EIVKO;1;Q3;No;0;8;Offer E;Yes;£48,20;Yes;Yes;DSL;22;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£59,25;£436,60;£0,00;£0,00;£385,60;£822,20
6619-RPLQZ;1;Q3;Yes;2;45;Offer B;Yes;£40,19;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;£20,85;£892,15;£0,00;£0,00;£1.808,55;£2.700,70
3275-RHRNE;1;Q3;Yes;8;28;None;No;£0,00;No;Yes;DSL;52;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;£60,00;£1.682,05;£0,00;£0,00;£0,00;£1.682,05
3503-TYDAY;1;Q3;Yes;7;43;Offer B;Yes;£41,83;Yes;Yes;Fiber Optic;15;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£80,45;£3.398,90;£0,00;£0,00;£1.798,69;£5.197,59
4307-KWMXE;1;Q3;No;0;10;Offer D;No;£0,00;No;Yes;DSL;22;No;Yes;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£35,75;£389,80;£0,00;£0,00;£0,00;£389,80
3893-JRNFS;1;Q3;No;0;68;None;No;£0,00;No;Yes;DSL;58;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£39,90;£2.796,35;£0,00;£0,00;£0,00;£2.796,35
1821-BUCWY;1;Q3;No;0;30;Offer C;Yes;£47,06;No;Yes;Cable;24;Yes;No;Yes;No;No;No;No;Yes;Two Year;Yes;Mailed Check;£55,65;£1.653,85;£0,00;£0,00;£1.411,80;£3.065,65
8314-DPQHL;1;Q3;No;0;9;None;No;£0,00;No;Yes;DSL;14;Yes;No;Yes;Yes;No;Yes;Yes;Yes;One Year;No;Mailed Check;£50,80;£463,60;£0,00;£0,00;£0,00;£463,60
9481-SFCQY;1;Q3;No;0;14;Offer D;Yes;£44,14;No;Yes;DSL;24;No;No;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Credit Card;£59,80;£824,85;£0,00;£0,00;£617,96;£1.442,81
9802-CAQUT;1;Q3;Yes;9;72;None;Yes;£33,39;Yes;Yes;Fiber Optic;52;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Two Year;No;Credit Card;£109,55;£7.887,25;£0,00;£120,00;£2.404,08;£10.411,33
2230-XTUWL;1;Q3;Yes;3;48;Offer B;Yes;£13,26;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£19,55;£883,35;£0,00;£0,00;£636,48;£1.519,83
2585-KTFRE;1;Q3;No;0;1;None;Yes;£20,10;No;Yes;Cable;21;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£70,45;£70,45;£0,00;£0,00;£20,10;£90,55
7994-UYIVZ;1;Q3;Yes;1;8;Offer E;Yes;£39,59;Yes;Yes;Fiber Optic;16;No;No;No;No;No;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;£85,65;£659,45;£0,00;£70,00;£316,72;£1.046,17
7717-BICXI;1;Q3;Yes;4;60;Offer B;Yes;£15,65;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,55;£1.205,05;£0,00;£0,00;£939,00;£2.144,05
2143-LJULT;1;Q3;Yes;1;67;None;Yes;£35,34;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£25,25;£1.733,15;£0,00;£0,00;£2.367,78;£4.100,93
5630-IXDXV;1;Q3;No;0;47;Offer B;Yes;£14,54;Yes;Yes;Fiber Optic;10;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£106,35;£4.849,10;£0,00;£0,00;£683,38;£5.532,48
1088-AUUZZ;1;Q3;Yes;6;56;Offer B;Yes;£37,58;Yes;Yes;DSL;26;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Two Year;Yes;Credit Card;£75,85;£4.261,20;£0,00;£0,00;£2.104,48;£6.365,68
9588-OZDMQ;1;Q3;Yes;8;2;Offer E;Yes;£15,50;No;Yes;DSL;12;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£45,00;£89,75;£0,00;£0,00;£31,00;£120,75
6476-EPYZR;1;Q3;Yes;6;12;None;Yes;£46,06;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£20,50;£255,50;£0,00;£0,00;£552,72;£808,22
1174-FGIFN;1;Q3;Yes;7;28;Offer C;Yes;£26,28;Yes;Yes;Fiber Optic;19;No;No;No;Yes;No;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£90,45;£2.509,25;£0,00;£0,00;£735,84;£3.245,09
6620-HVDUJ;1;Q3;No;0;24;Offer C;Yes;£23,71;No;Yes;DSL;4;Yes;Yes;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£60,45;£1.440,75;£0,00;£0,00;£569,04;£2.009,79
6061-GWWAV;1;Q3;No;0;41;None;Yes;£13,76;No;Yes;Cable;11;Yes;Yes;Yes;No;Yes;No;No;Yes;One Year;No;Credit Card;£70,20;£2.894,55;£0,00;£0,00;£564,16;£3.458,71
1776-SPBWV;1;Q3;Yes;1;34;Offer C;Yes;£41,72;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£20,10;£682,10;£0,00;£0,00;£1.418,48;£2.100,58
5829-NVSQN;1;Q3;Yes;3;23;None;Yes;£31,39;No;Yes;DSL;29;Yes;No;Yes;Yes;No;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£68,75;£1.689,45;£0,00;£0,00;£721,97;£2.411,42
8869-LIHMK;1;Q3;No;0;64;None;Yes;£44,31;Yes;Yes;Fiber Optic;4;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£115,10;£7.334,05;£0,00;£0,00;£2.835,84;£10.169,89
5788-YPOEG;1;Q3;Yes;9;34;Offer C;Yes;£9,09;No;Yes;DSL;16;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Credit Card;£84,75;£2.839,45;£0,00;£0,00;£309,06;£3.148,51
9081-WWXKP;1;Q3;Yes;8;47;None;Yes;£37,35;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,25;£873,40;£0,00;£0,00;£1.755,45;£2.628,85
5397-NSKQG;1;Q3;Yes;2;67;Offer A;No;£0,00;No;Yes;DSL;17;Yes;No;No;No;Yes;Yes;Yes;Yes;Two Year;No;Credit Card;£50,90;£3.281,65;£0,00;£0,00;£0,00;£3.281,65
0654-PQKDW;1;Q3;Yes;5;62;None;Yes;£42,05;No;Yes;DSL;20;Yes;No;Yes;Yes;Yes;No;No;Yes;One Year;Yes;Bank Withdrawal;£70,75;£4.263,45;£0,00;£0,00;£2.607,10;£6.870,55
1849-RJYIG;1;Q3;No;0;8;None;Yes;£46,78;No;Yes;DSL;24;Yes;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£60,00;£487,75;£0,00;£0,00;£374,24;£861,99
8868-GAGIO;1;Q3;Yes;8;45;None;Yes;£22,80;Yes;Yes;Fiber Optic;15;Yes;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;£84,55;£3.713,95;£0,00;£0,00;£1.026,00;£4.739,95
7996-BPXHY;1;Q3;Yes;5;13;None;Yes;£35,19;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;£25,00;£332,50;£0,00;£0,00;£457,47;£789,97
8216-AZUUZ;1;Q3;Yes;1;42;None;Yes;£12,60;No;Yes;Fiber Optic;26;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£100,40;£4.303,65;£0,00;£0,00;£529,20;£4.832,85
8384-FZBJK;1;Q3;Yes;1;57;None;Yes;£32,37;Yes;Yes;Fiber Optic;28;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£100,60;£5.611,70;£0,00;£0,00;£1.845,09;£7.456,79
0962-CQPWQ;1;Q3;Yes;1;62;None;Yes;£2,41;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£20,30;£1.296,15;£0,00;£0,00;£149,42;£1.445,57
8325-QRPZR;1;Q3;No;0;7;None;Yes;£30,06;No;Yes;Fiber Optic;10;No;No;Yes;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£75,15;£525,00;£0,00;£10,00;£210,42;£745,42
2262-SLNVK;1;Q3;No;0;1;None;Yes;£1,15;No;Yes;Fiber Optic;23;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£70,10;£70,10;£0,00;£0,00;£1,15;£71,25
