Customer ID;Count;Quarter;Satisfaction Score;Satisfaction Score Label;Customer Status;Churn Label;Churn Value;Churn Score;Churn Score Category;CLTV;CLTV Category;Churn Category;Churn Reason
3956-CJUST;1;Q3;4;4;Stayed;No;0;49;41-50;2.491;2000-2500;;
2826-DXLQO;1;Q3;3;3;Stayed;No;0;69;61-70;2.587;2501-3000;;
7460-ITWWP;1;Q3;4;4;Stayed;No;0;41;41-50;2.701;2501-3000;;
7868-TMWMZ;1;Q3;5;5;Stayed;No;0;59;51-60;4.953;4501-5000;;
4829-ZLJTK;1;Q3;3;3;Stayed;No;0;37;31-40;6.144;6001-6500;;
8883-GRDWQ;1;Q3;4;4;Stayed;No;0;20;11-20;5.090;5001-5500;;
2176-LVPNX;1;Q3;3;3;Stayed;No;0;33;31-40;4.994;4501-5000;;
3452-ABWRL;1;Q3;3;3;Stayed;No;0;69;61-70;5.527;5501-6000;;
6242-MBHPK;1;Q3;3;3;Stayed;No;0;66;61-70;4.025;4001-4500;;
8089-UZWLX;1;Q3;5;5;Stayed;No;0;70;61-70;4.113;4001-4500;;
6507-ZJSUR;1;Q3;4;4;Stayed;No;0;24;21-30;5.272;5001-5500;;
2388-LAESQ;1;Q3;3;3;Stayed;No;0;26;21-30;4.796;4501-5000;;
4238-HFHSN;1;Q3;3;3;Stayed;No;0;33;31-40;4.250;4001-4500;;
9052-VKDUW;1;Q3;3;3;Stayed;No;0;39;31-40;4.452;4001-4500;;
2480-EJWYP;1;Q3;3;3;Stayed;No;0;23;21-30;6.019;6001-6500;;
9290-SHCMB;1;Q3;4;4;Stayed;No;0;28;21-30;3.098;3001-3500;;
8016-ZMGMO;1;Q3;5;5;Stayed;No;0;37;31-40;5.572;5501-6000;;
1728-CXQBE;1;Q3;3;3;Stayed;No;0;63;61-70;6.020;6001-6500;;
9957-YODKZ;1;Q3;5;5;Stayed;No;0;68;61-70;5.611;5501-6000;;
3223-DWFIO;1;Q3;3;3;Stayed;No;0;26;21-30;4.140;4001-4500;;
0993-OSGPT;1;Q3;5;5;Stayed;No;0;24;21-30;6.418;6001-6500;;
8152-UOBNY;1;Q3;3;3;Stayed;No;0;59;51-60;5.746;5501-6000;;
6374-NTQLP;1;Q3;3;3;Stayed;No;0;54;51-60;5.092;5001-5500;;
9365-SRSZE;1;Q3;3;3;Stayed;No;0;65;61-70;2.534;2501-3000;;
3280-MRDOF;1;Q3;3;3;Stayed;No;0;75;71-80;3.415;3001-3500;;
9705-IOVQQ;1;Q3;5;5;Stayed;No;0;20;11-20;5.177;5001-5500;;
0134-XWXCE;1;Q3;5;5;Stayed;No;0;71;71-80;3.253;3001-3500;;
5605-XNWEN;1;Q3;5;5;Stayed;No;0;69;61-70;4.055;4001-4500;;
3402-XRIUO;1;Q3;3;3;Stayed;No;0;36;31-40;2.136;2000-2500;;
8058-DMYRU;1;Q3;5;5;Stayed;No;0;23;21-30;5.232;5001-5500;;
0523-VNGTF;1;Q3;3;3;Stayed;No;0;70;61-70;5.185;5001-5500;;
7105-MXJLL;1;Q3;5;5;Stayed;No;0;68;61-70;2.502;2501-3000;;
7064-FRRSW;1;Q3;4;4;Stayed;No;0;78;71-80;3.061;3001-3500;;
8775-ERLNB;1;Q3;5;5;Joined;No;0;47;41-50;2.968;2501-3000;;
3420-ZDBMA;1;Q3;4;4;Stayed;No;0;36;31-40;5.171;5001-5500;;
3398-GCPMU;1;Q3;3;3;Stayed;No;0;25;21-30;4.993;4501-5000;;
9168-INPSZ;1;Q3;4;4;Stayed;No;0;32;31-40;2.944;2501-3000;;
2754-SDJRD;1;Q3;4;4;Stayed;No;0;42;41-50;5.157;5001-5500;;
2573-GYRUU;1;Q3;4;4;Stayed;No;0;60;51-60;3.594;3501-4000;;
6486-LHTMA;1;Q3;3;3;Stayed;No;0;34;31-40;2.364;2000-2500;;
9825-YCXWZ;1;Q3;5;5;Stayed;No;0;38;31-40;2.227;2000-2500;;
2000-DHJUY;1;Q3;4;4;Stayed;No;0;44;41-50;5.264;5001-5500;;
9137-NOQKA;1;Q3;5;5;Joined;No;0;24;21-30;4.577;4501-5000;;
8166-ORCHU;1;Q3;4;4;Stayed;No;0;21;21-30;4.414;4001-4500;;
1855-CFULU;1;Q3;5;5;Stayed;No;0;20;11-20;3.460;3001-3500;;
5533-NHFRF;1;Q3;4;4;Stayed;No;0;77;71-80;3.410;3001-3500;;
8433-WPJTV;1;Q3;3;3;Stayed;No;0;75;71-80;5.669;5501-6000;;
8648-PFRMP;1;Q3;4;4;Stayed;No;0;44;41-50;2.056;2000-2500;;
3865-QBWSJ;1;Q3;3;3;Stayed;No;0;41;41-50;2.926;2501-3000;;
5857-TYBCJ;1;Q3;4;4;Stayed;No;0;36;31-40;2.925;2501-3000;;
6860-YRJZP;1;Q3;5;5;Stayed;No;0;51;51-60;2.003;2000-2500;;
9281-OFDMF;1;Q3;4;4;Stayed;No;0;39;31-40;5.028;5001-5500;;
0928-JMXNP;1;Q3;4;4;Stayed;No;0;46;41-50;2.914;2501-3000;;
5144-TVGLP;1;Q3;3;3;Stayed;No;0;71;71-80;3.654;3501-4000;;
9659-ZTWSM;1;Q3;4;4;Stayed;No;0;53;51-60;4.138;4001-4500;;
1125-SNVCK;1;Q3;5;5;Stayed;No;0;68;61-70;5.651;5501-6000;;
2545-EBUPK;1;Q3;3;3;Joined;No;0;72;71-80;5.039;5001-5500;;
8659-HDIYE;1;Q3;4;4;Stayed;No;0;58;51-60;5.113;5001-5500;;
6773-LQTVT;1;Q3;5;5;Stayed;No;0;46;41-50;4.107;4001-4500;;
9799-CAYJJ;1;Q3;4;4;Joined;No;0;58;51-60;2.901;2501-3000;;
5913-INRQV;1;Q3;3;3;Stayed;No;0;38;31-40;3.202;3001-3500;;
1925-LFCZZ;1;Q3;4;4;Stayed;No;0;70;61-70;4.932;4501-5000;;
9373-WSLOY;1;Q3;3;3;Stayed;No;0;65;61-70;5.600;5501-6000;;
0512-FLFDW;1;Q3;5;5;Stayed;No;0;34;31-40;6.442;6001-6500;;
4039-PIMHX;1;Q3;3;3;Stayed;No;0;37;31-40;4.306;4001-4500;;
7134-HBPBS;1;Q3;5;5;Stayed;No;0;71;71-80;4.474;4001-4500;;
9481-IEBZY;1;Q3;3;3;Stayed;No;0;29;21-30;5.569;5501-6000;;
3786-WOVKF;1;Q3;4;4;Stayed;No;0;58;51-60;4.768;4501-5000;;
5816-SCGFC;1;Q3;4;4;Stayed;No;0;46;41-50;3.660;3501-4000;;
1200-TUZHR;1;Q3;4;4;Stayed;No;0;53;51-60;2.565;2501-3000;;
7130-CTCUS;1;Q3;3;3;Stayed;No;0;34;31-40;3.324;3001-3500;;
0420-HLGXF;1;Q3;3;3;Stayed;No;0;58;51-60;3.860;3501-4000;;
4334-HOWRP;1;Q3;3;3;Stayed;No;0;78;71-80;4.049;4001-4500;;
3308-JSGML;1;Q3;3;3;Stayed;No;0;49;41-50;6.306;6001-6500;;
6904-JLBGY;1;Q3;4;4;Stayed;No;0;71;71-80;4.008;4001-4500;;
4223-WOZCM;1;Q3;5;5;Joined;No;0;78;71-80;5.251;5001-5500;;
4395-PZMSN;1;Q3;4;4;Stayed;No;0;48;41-50;2.850;2501-3000;;
5446-DKWYW;1;Q3;4;4;Stayed;No;0;30;21-30;6.238;6001-6500;;
3740-RLMVT;1;Q3;3;3;Stayed;No;0;41;41-50;5.792;5501-6000;;
2675-OTVVJ;1;Q3;4;4;Stayed;No;0;68;61-70;5.597;5501-6000;;
0537-QYZZN;1;Q3;3;3;Stayed;No;0;36;31-40;3.412;3001-3500;;
7576-JMYWV;1;Q3;3;3;Stayed;No;0;55;51-60;4.162;4001-4500;;
0442-ZXKVS;1;Q3;3;3;Stayed;No;0;45;41-50;4.337;4001-4500;;
5329-KRDTM;1;Q3;4;4;Stayed;No;0;29;21-30;6.202;6001-6500;;
7524-VRLPL;1;Q3;3;3;Stayed;No;0;34;31-40;4.204;4001-4500;;
4884-TVUQF;1;Q3;4;4;Stayed;No;0;48;41-50;4.421;4001-4500;;
9470-YFUYI;1;Q3;3;3;Stayed;No;0;55;51-60;5.247;5001-5500;;
7402-EYFXX;1;Q3;5;5;Stayed;No;0;54;51-60;4.030;4001-4500;;
2988-GBIVW;1;Q3;4;4;Stayed;No;0;64;61-70;5.129;5001-5500;;
5956-YHHRX;1;Q3;5;5;Stayed;No;0;22;21-30;4.934;4501-5000;;
8979-CAMGB;1;Q3;5;5;Stayed;No;0;47;41-50;6.100;6001-6500;;
3339-EAQNV;1;Q3;5;5;Stayed;No;0;69;61-70;6.156;6001-6500;;
8041-TMEID;1;Q3;4;4;Stayed;No;0;49;41-50;6.453;6001-6500;;
8920-NAVAY;1;Q3;5;5;Stayed;No;0;43;41-50;5.166;5001-5500;;
6551-ZCOTS;1;Q3;4;4;Stayed;No;0;52;51-60;5.756;5501-6000;;
8016-NCFVO;1;Q3;4;4;Stayed;No;0;58;51-60;4.222;4001-4500;;
1078-TDCRN;1;Q3;5;5;Joined;No;0;27;21-30;4.133;4001-4500;;
5439-WIKXB;1;Q3;3;3;Stayed;No;0;45;41-50;4.914;4501-5000;;
2080-CAZNM;1;Q3;5;5;Stayed;No;0;61;61-70;4.477;4001-4500;;
3001-UNBTL;1;Q3;4;4;Stayed;No;0;58;51-60;3.733;3501-4000;;
0786-IVLAW;1;Q3;3;3;Stayed;No;0;20;11-20;4.722;4501-5000;;
9591-YVTEB;1;Q3;3;3;Stayed;No;0;49;41-50;5.829;5501-6000;;
8075-GXIUB;1;Q3;3;3;Stayed;No;0;59;51-60;5.601;5501-6000;;
6078-VESFR;1;Q3;5;5;Stayed;No;0;53;51-60;5.225;5001-5500;;
2786-GCDPI;1;Q3;5;5;Stayed;No;0;39;31-40;5.570;5501-6000;;
8029-XYPWT;1;Q3;4;4;Stayed;No;0;53;51-60;4.438;4001-4500;;
1707-HABPF;1;Q3;4;4;Stayed;No;0;43;41-50;3.191;3001-3500;;
0147-ESWWR;1;Q3;4;4;Stayed;No;0;77;71-80;3.172;3001-3500;;
0795-XCCTE;1;Q3;3;3;Stayed;No;0;51;51-60;6.141;6001-6500;;
4199-QHJNM;1;Q3;3;3;Stayed;No;0;52;51-60;5.869;5501-6000;;
5135-GRQJV;1;Q3;3;3;Stayed;No;0;47;41-50;6.051;6001-6500;;
2384-OVPSA;1;Q3;3;3;Stayed;No;0;71;71-80;4.947;4501-5000;;
2428-HYUNX;1;Q3;5;5;Stayed;No;0;42;41-50;4.975;4501-5000;;
3915-ODIYG;1;Q3;3;3;Stayed;No;0;71;71-80;4.964;4501-5000;;
5671-UUNXD;1;Q3;3;3;Stayed;No;0;40;31-40;5.791;5501-6000;;
2322-VCZHZ;1;Q3;3;3;Stayed;No;0;50;41-50;4.999;4501-5000;;
6383-ZTSIW;1;Q3;3;3;Stayed;No;0;22;21-30;4.599;4501-5000;;
6458-CYIDZ;1;Q3;4;4;Stayed;No;0;51;51-60;3.468;3001-3500;;
5331-RGMTT;1;Q3;5;5;Stayed;No;0;34;31-40;4.011;4001-4500;;
2974-GGUXS;1;Q3;5;5;Stayed;No;0;48;41-50;3.273;3001-3500;;
7994-XIRTR;1;Q3;4;4;Stayed;No;0;66;61-70;6.161;6001-6500;;
6121-TNHBO;1;Q3;3;3;Stayed;No;0;29;21-30;5.428;5001-5500;;
5119-NZPTV;1;Q3;4;4;Joined;No;0;74;71-80;5.592;5501-6000;;
4868-AADLV;1;Q3;3;3;Stayed;No;0;31;31-40;4.578;4501-5000;;
0230-UBYPQ;1;Q3;3;3;Stayed;No;0;48;41-50;5.089;5001-5500;;
5195-KPUNQ;1;Q3;4;4;Stayed;No;0;58;51-60;4.766;4501-5000;;
2453-SAFNS;1;Q3;5;5;Stayed;No;0;47;41-50;4.277;4001-4500;;
3411-WLRSQ;1;Q3;5;5;Joined;No;0;57;51-60;3.711;3501-4000;;
1591-MQJTP;1;Q3;4;4;Stayed;No;0;68;61-70;4.163;4001-4500;;
7471-MQPOS;1;Q3;4;4;Stayed;No;0;54;51-60;6.404;6001-6500;;
6120-RJKLU;1;Q3;4;4;Stayed;No;0;54;51-60;6.488;6001-6500;;
2267-WTPYD;1;Q3;5;5;Stayed;No;0;49;41-50;6.015;6001-6500;;
9129-UXERG;1;Q3;4;4;Stayed;No;0;73;71-80;2.094;2000-2500;;
8065-QBYTO;1;Q3;4;4;Stayed;No;0;63;61-70;5.448;5001-5500;;
7921-LMDFQ;1;Q3;4;4;Stayed;No;0;77;71-80;6.034;6001-6500;;
5820-PTRYM;1;Q3;4;4;Stayed;No;0;79;71-80;4.368;4001-4500;;
9972-VAFJJ;1;Q3;3;3;Stayed;No;0;73;71-80;6.355;6001-6500;;
1452-KIOVK;1;Q3;4;4;Stayed;No;0;43;41-50;4.459;4001-4500;;
6388-TABGU;1;Q3;4;4;Stayed;No;0;58;51-60;4.529;4501-5000;;
8191-XWSZG;1;Q3;4;4;Stayed;No;0;35;31-40;5.186;5001-5500;;
9959-WOFKT;1;Q3;3;3;Stayed;No;0;73;71-80;4.479;4001-4500;;
4183-MYFRB;1;Q3;3;3;Stayed;No;0;57;51-60;5.982;5501-6000;;
6572-ADKRS;1;Q3;3;3;Stayed;No;0;41;41-50;3.395;3001-3500;;
8865-TNMNX;1;Q3;3;3;Stayed;No;0;22;21-30;2.392;2000-2500;;
4671-VJLCL;1;Q3;3;3;Stayed;No;0;70;61-70;4.595;4501-5000;;
3714-NTNFO;1;Q3;5;5;Stayed;No;0;71;71-80;6.434;6001-6500;;
0434-CSFON;1;Q3;3;3;Stayed;No;0;70;61-70;4.488;4001-4500;;
5122-CYFXA;1;Q3;3;3;Joined;No;0;35;31-40;5.387;5001-5500;;
8627-ZYGSZ;1;Q3;5;5;Stayed;No;0;61;61-70;3.817;3501-4000;;
7410-OIEDU;1;Q3;3;3;Stayed;No;0;38;31-40;5.983;5501-6000;;
5630-AHZIL;1;Q3;3;3;Joined;No;0;54;51-60;5.613;5501-6000;;
7123-WQUHX;1;Q3;5;5;Stayed;No;0;63;61-70;4.741;4501-5000;;
6728-DKUCO;1;Q3;3;3;Stayed;No;0;21;21-30;4.594;4501-5000;;
4549-ZDQYY;1;Q3;3;3;Stayed;No;0;28;21-30;6.078;6001-6500;;
7850-VWJUU;1;Q3;4;4;Stayed;No;0;29;21-30;2.221;2000-2500;;
6217-KDYWC;1;Q3;3;3;Stayed;No;0;40;31-40;4.393;4001-4500;;
6837-BJYDQ;1;Q3;5;5;Joined;No;0;33;31-40;2.543;2501-3000;;
3077-RSNTJ;1;Q3;3;3;Stayed;No;0;43;41-50;4.293;4001-4500;;
6551-GNYDG;1;Q3;5;5;Stayed;No;0;46;41-50;2.563;2501-3000;;
4648-YPBTM;1;Q3;4;4;Stayed;No;0;55;51-60;5.644;5501-6000;;
5524-KHNJP;1;Q3;3;3;Stayed;No;0;26;21-30;5.344;5001-5500;;
8167-GJLRN;1;Q3;4;4;Joined;No;0;55;51-60;3.108;3001-3500;;
0956-SYCWG;1;Q3;3;3;Stayed;No;0;49;41-50;2.024;2000-2500;;
2604-IJPDU;1;Q3;3;3;Stayed;No;0;36;31-40;4.382;4001-4500;;
9178-JHUVJ;1;Q3;3;3;Stayed;No;0;26;21-30;4.634;4501-5000;;
6168-YBYNP;1;Q3;5;5;Stayed;No;0;62;61-70;6.047;6001-6500;;
3645-DEYGF;1;Q3;5;5;Joined;No;0;25;21-30;3.358;3001-3500;;
8544-GOQSH;1;Q3;5;5;Stayed;No;0;53;51-60;4.400;4001-4500;;
2040-LDIWQ;1;Q3;5;5;Stayed;No;0;33;31-40;5.256;5001-5500;;
1984-GPTEH;1;Q3;4;4;Stayed;No;0;46;41-50;5.491;5001-5500;;
9903-LYSAB;1;Q3;4;4;Stayed;No;0;73;71-80;4.283;4001-4500;;
7301-ABVAD;1;Q3;3;3;Stayed;No;0;37;31-40;4.530;4501-5000;;
4075-JFPGR;1;Q3;3;3;Stayed;No;0;68;61-70;5.561;5501-6000;;
0123-CRBRT;1;Q3;4;4;Stayed;No;0;40;31-40;5.152;5001-5500;;
6202-DYYFX;1;Q3;4;4;Stayed;No;0;41;41-50;2.031;2000-2500;;
8203-XJZRC;1;Q3;3;3;Joined;No;0;57;51-60;5.384;5001-5500;;
8266-VBFQL;1;Q3;3;3;Stayed;No;0;35;31-40;3.314;3001-3500;;
9880-TDQAC;1;Q3;4;4;Stayed;No;0;43;41-50;5.471;5001-5500;;
8626-PTQGE;1;Q3;3;3;Stayed;No;0;22;21-30;5.388;5001-5500;;
9498-FIMXL;1;Q3;4;4;Stayed;No;0;40;31-40;5.272;5001-5500;;
0513-RBGPE;1;Q3;3;3;Stayed;No;0;66;61-70;5.229;5001-5500;;
5160-UXJED;1;Q3;4;4;Stayed;No;0;67;61-70;2.130;2000-2500;;
9571-EDEBV;1;Q3;5;5;Stayed;No;0;28;21-30;5.101;5001-5500;;
7156-MXBJE;1;Q3;3;3;Stayed;No;0;5;0-10;2.319;2000-2500;;
5686-CMAWK;1;Q3;5;5;Stayed;No;0;29;21-30;5.863;5501-6000;;
8782-LKFPK;1;Q3;4;4;Stayed;No;0;63;61-70;4.751;4501-5000;;
5522-JBWMO;1;Q3;5;5;Joined;No;0;29;21-30;4.020;4001-4500;;
9442-JTWDL;1;Q3;4;4;Stayed;No;0;48;41-50;5.355;5001-5500;;
7606-BPHHN;1;Q3;3;3;Stayed;No;0;9;0-10;5.368;5001-5500;;
4163-NCJAK;1;Q3;4;4;Stayed;No;0;76;71-80;2.438;2000-2500;;
5233-AOZUF;1;Q3;5;5;Stayed;No;0;80;71-80;3.483;3001-3500;;
5973-EJGDP;1;Q3;5;5;Stayed;No;0;28;21-30;4.899;4501-5000;;
7663-ZTEGJ;1;Q3;5;5;Stayed;No;0;77;71-80;3.055;3001-3500;;
3935-TBRZZ;1;Q3;3;3;Stayed;No;0;80;71-80;3.037;3001-3500;;
8734-DKSTZ;1;Q3;3;3;Stayed;No;0;20;11-20;4.922;4501-5000;;
2181-UAESM;1;Q3;4;4;Joined;No;0;25;21-30;3.477;3001-3500;;
4376-KFVRS;1;Q3;3;3;Stayed;No;0;39;31-40;4.842;4501-5000;;
0732-OCQOC;1;Q3;4;4;Stayed;No;0;42;41-50;5.674;5501-6000;;
4785-FCIFB;1;Q3;5;5;Stayed;No;0;23;21-30;4.900;4501-5000;;
5149-CUZUJ;1;Q3;3;3;Stayed;No;0;51;51-60;2.037;2000-2500;;
1452-VOQCH;1;Q3;3;3;Joined;No;0;28;21-30;4.120;4001-4500;;
2996-XAUVF;1;Q3;5;5;Stayed;No;0;57;51-60;5.055;5001-5500;;
5168-MQQCA;1;Q3;4;4;Stayed;No;0;56;51-60;6.288;6001-6500;;
9094-AZPHK;1;Q3;3;3;Stayed;No;0;65;61-70;2.565;2501-3000;;
6778-YSNIH;1;Q3;5;5;Joined;No;0;33;31-40;5.810;5501-6000;;
6579-JPICP;1;Q3;5;5;Joined;No;0;46;41-50;2.968;2501-3000;;
4134-BSXLX;1;Q3;3;3;Stayed;No;0;76;71-80;3.851;3501-4000;;
3957-HHLMR;1;Q3;3;3;Stayed;No;0;20;11-20;6.316;6001-6500;;
1135-LMECX;1;Q3;5;5;Joined;No;0;51;51-60;4.905;4501-5000;;
3482-ABPKK;1;Q3;3;3;Stayed;No;0;30;21-30;5.271;5001-5500;;
3571-DPYUH;1;Q3;4;4;Stayed;No;0;49;41-50;5.653;5501-6000;;
4234-XTNEA;1;Q3;5;5;Joined;No;0;44;41-50;5.213;5001-5500;;
6859-QNXIQ;1;Q3;3;3;Stayed;No;0;23;21-30;5.308;5001-5500;;
2654-VBVPB;1;Q3;5;5;Joined;No;0;49;41-50;2.010;2000-2500;;
7343-EOBEU;1;Q3;5;5;Joined;No;0;27;21-30;5.587;5501-6000;;
7319-VENRZ;1;Q3;4;4;Stayed;No;0;40;31-40;4.010;4001-4500;;
0619-OLYUR;1;Q3;3;3;Stayed;No;0;80;71-80;6.437;6001-6500;;
0459-SPZHJ;1;Q3;4;4;Stayed;No;0;75;71-80;4.652;4501-5000;;
5173-ZXXXL;1;Q3;4;4;Joined;No;0;61;61-70;3.488;3001-3500;;
2001-MCUUW;1;Q3;4;4;Stayed;No;0;25;21-30;4.210;4001-4500;;
6516-NKQBO;1;Q3;4;4;Stayed;No;0;75;71-80;3.067;3001-3500;;
3003-CMDUU;1;Q3;3;3;Stayed;No;0;52;51-60;3.273;3001-3500;;
9931-KGHOA;1;Q3;3;3;Stayed;No;0;40;31-40;5.928;5501-6000;;
9574-BOSMD;1;Q3;4;4;Stayed;No;0;72;71-80;5.668;5501-6000;;
5845-BZZIB;1;Q3;3;3;Stayed;No;0;65;61-70;4.517;4501-5000;;
8100-PNJMH;1;Q3;4;4;Stayed;No;0;42;41-50;5.228;5001-5500;;
7838-LAZFO;1;Q3;4;4;Stayed;No;0;37;31-40;4.192;4001-4500;;
6663-JOCQO;1;Q3;3;3;Stayed;No;0;43;41-50;4.258;4001-4500;;
9944-AEXBM;1;Q3;3;3;Stayed;No;0;26;21-30;2.383;2000-2500;;
6647-ZEDXT;1;Q3;4;4;Stayed;No;0;45;41-50;4.983;4501-5000;;
8224-IVVPA;1;Q3;3;3;Stayed;No;0;79;71-80;4.472;4001-4500;;
0030-FNXPP;1;Q3;4;4;Joined;No;0;59;51-60;5.634;5501-6000;;
5684-FJVYR;1;Q3;3;3;Stayed;No;0;49;41-50;5.794;5501-6000;;
7969-FFOWG;1;Q3;4;4;Stayed;No;0;34;31-40;6.312;6001-6500;;
5175-WLYXL;1;Q3;5;5;Stayed;No;0;75;71-80;2.444;2000-2500;;
7706-DZNKK;1;Q3;4;4;Stayed;No;0;29;21-30;2.642;2501-3000;;
8823-RLPWL;1;Q3;4;4;Stayed;No;0;22;21-30;4.259;4001-4500;;
7521-AFHAB;1;Q3;3;3;Stayed;No;0;64;61-70;2.492;2000-2500;;
0810-BDHAW;1;Q3;3;3;Stayed;No;0;77;71-80;2.506;2501-3000;;
0229-LFJAF;1;Q3;5;5;Stayed;No;0;32;31-40;4.262;4001-4500;;
7131-ZQZNK;1;Q3;5;5;Stayed;No;0;37;31-40;5.790;5501-6000;;
3442-ZHHCC;1;Q3;4;4;Stayed;No;0;53;51-60;5.355;5001-5500;;
5726-CVNYA;1;Q3;5;5;Stayed;No;0;65;61-70;3.260;3001-3500;;
9871-ELEYA;1;Q3;3;3;Stayed;No;0;40;31-40;4.263;4001-4500;;
4257-GAESD;1;Q3;5;5;Stayed;No;0;72;71-80;2.270;2000-2500;;
9926-PJHDQ;1;Q3;3;3;Stayed;No;0;34;31-40;5.120;5001-5500;;
4178-EGMON;1;Q3;3;3;Stayed;No;0;48;41-50;4.867;4501-5000;;
4220-TINQT;1;Q3;5;5;Stayed;No;0;35;31-40;5.632;5501-6000;;
0295-QVKPB;1;Q3;4;4;Stayed;No;0;42;41-50;3.099;3001-3500;;
3487-EARAT;1;Q3;3;3;Stayed;No;0;43;41-50;6.325;6001-6500;;
6092-QZVPP;1;Q3;3;3;Stayed;No;0;53;51-60;4.830;4501-5000;;
6549-NNDYT;1;Q3;3;3;Stayed;No;0;38;31-40;2.444;2000-2500;;
9778-OGKQZ;1;Q3;3;3;Stayed;No;0;44;41-50;5.883;5501-6000;;
7905-TVXTA;1;Q3;4;4;Stayed;No;0;35;31-40;4.771;4501-5000;;
9777-IQHWP;1;Q3;3;3;Stayed;No;0;42;41-50;6.249;6001-6500;;
0979-MOZQI;1;Q3;4;4;Stayed;No;0;54;51-60;4.987;4501-5000;;
4713-ZBURT;1;Q3;4;4;Stayed;No;0;38;31-40;3.333;3001-3500;;
5898-IGSLP;1;Q3;3;3;Stayed;No;0;46;41-50;2.132;2000-2500;;
7997-EASSD;1;Q3;3;3;Stayed;No;0;64;61-70;6.063;6001-6500;;
1051-GEJLJ;1;Q3;5;5;Joined;No;0;74;71-80;4.836;4501-5000;;
0379-DJQHR;1;Q3;3;3;Stayed;No;0;51;51-60;4.219;4001-4500;;
6024-RUGGH;1;Q3;3;3;Stayed;No;0;62;61-70;6.499;6001-6500;;
6103-BOCOU;1;Q3;3;3;Stayed;No;0;28;21-30;4.501;4501-5000;;
5393-HJZSM;1;Q3;3;3;Stayed;No;0;70;61-70;5.324;5001-5500;;
0862-PRCBS;1;Q3;3;3;Stayed;No;0;45;41-50;4.121;4001-4500;;
5787-KXGIY;1;Q3;3;3;Stayed;No;0;42;41-50;4.035;4001-4500;;
4198-VFOEA;1;Q3;3;3;Stayed;No;0;30;21-30;2.990;2501-3000;;
5709-LVOEQ;1;Q3;3;3;Stayed;No;0;45;41-50;2.048;2000-2500;;
7567-ECMCM;1;Q3;4;4;Stayed;No;0;43;41-50;5.128;5001-5500;;
6169-PPETC;1;Q3;4;4;Stayed;No;0;38;31-40;2.009;2000-2500;;
5651-YLPRD;1;Q3;5;5;Stayed;No;0;48;41-50;4.970;4501-5000;;
6461-PPAXN;1;Q3;4;4;Stayed;No;0;30;21-30;4.858;4501-5000;;
2604-XVDAM;1;Q3;4;4;Stayed;No;0;26;21-30;5.706;5501-6000;;
9046-JBFWA;1;Q3;3;3;Stayed;No;0;51;51-60;4.004;4001-4500;;
8361-LBRDI;1;Q3;3;3;Stayed;No;0;51;51-60;6.190;6001-6500;;
3234-VKACU;1;Q3;3;3;Joined;No;0;27;21-30;4.799;4501-5000;;
7047-YXDMZ;1;Q3;3;3;Stayed;No;0;47;41-50;2.366;2000-2500;;
7426-RHZGU;1;Q3;3;3;Stayed;No;0;66;61-70;5.017;5001-5500;;
3748-FVMZZ;1;Q3;4;4;Stayed;No;0;57;51-60;2.664;2501-3000;;
6732-FZUGP;1;Q3;4;4;Stayed;No;0;52;51-60;4.510;4501-5000;;
8146-QQKZH;1;Q3;4;4;Stayed;No;0;78;71-80;4.090;4001-4500;;
4581-LNWUM;1;Q3;3;3;Stayed;No;0;78;71-80;3.000;2501-3000;;
4869-EPIUS;1;Q3;5;5;Stayed;No;0;56;51-60;5.344;5001-5500;;
1915-OAKWD;1;Q3;3;3;Stayed;No;0;48;41-50;2.870;2501-3000;;
4026-SKKHW;1;Q3;3;3;Joined;No;0;76;71-80;2.166;2000-2500;;
6100-FJZDG;1;Q3;5;5;Stayed;No;0;29;21-30;2.403;2000-2500;;
7030-NJVDP;1;Q3;3;3;Stayed;No;0;77;71-80;5.436;5001-5500;;
7771-ZONAT;1;Q3;4;4;Stayed;No;0;55;51-60;4.574;4501-5000;;
0455-XFASS;1;Q3;3;3;Joined;No;0;59;51-60;5.998;5501-6000;;
6921-OZMFH;1;Q3;3;3;Stayed;No;0;46;41-50;3.598;3501-4000;;
4159-NAAIX;1;Q3;3;3;Stayed;No;0;67;61-70;4.769;4501-5000;;
0971-QIFJK;1;Q3;3;3;Stayed;No;0;21;21-30;4.884;4501-5000;;
0074-HDKDG;1;Q3;3;3;Stayed;No;0;66;61-70;3.807;3501-4000;;
5859-HZYLF;1;Q3;5;5;Stayed;No;0;58;51-60;4.347;4001-4500;;
3156-QLHBO;1;Q3;3;3;Joined;No;0;45;41-50;4.725;4501-5000;;
6621-NRZAK;1;Q3;5;5;Stayed;No;0;56;51-60;5.975;5501-6000;;
3522-CDKHF;1;Q3;3;3;Stayed;No;0;76;71-80;3.131;3001-3500;;
0411-EZJZE;1;Q3;4;4;Joined;No;0;31;31-40;4.830;4501-5000;;
4320-QMLLA;1;Q3;3;3;Stayed;No;0;20;11-20;3.481;3001-3500;;
6870-ZWMNX;1;Q3;4;4;Stayed;No;0;67;61-70;5.115;5001-5500;;
0621-CXBKL;1;Q3;5;5;Stayed;No;0;54;51-60;4.116;4001-4500;;
5562-BETPV;1;Q3;3;3;Joined;No;0;53;51-60;2.539;2501-3000;;
